"TOA5","CR1000","CR1000","E11924","CR1000.Std.16","CPU:Promice2015e.CR1","65241","TxBufferTable"
"TIMESTAMP","RECORD","TxBufferString"
"TS","RN",""
"","","Smp"
"2021-04-26 10:00:00",5696,"'2021-04-26 10:00:00',938,-0.868,40.47,42.74,0.977,144.8,902,596.7,-162.8,-38.13,5.841,'!S'  "
"2021-04-26 11:00:00",5697,"'2021-04-26 11:00:00',937,-0.024,41.65,39.55,0.745,66.29,1040,670.6,-177.6,-46.51,9.11,'!S'  "
"2021-04-26 12:00:00",5698,"'2021-04-26 12:00:00',937,0.767,42.63,35.92,0.822,357.6,1129,723.2,-180.8,-49.13,10.05,'!S',1.483,NAN,0.973,3.574,-0.136,0.93,2.878,4.48,5.9,5.53,10.44,-0.044,0.03,'GT105758.00','NH6113.00840','EH00700.68968','718.6','0.97',151.6,14.53,-62.6,1.311,35.5,0.895,84.9,'!I'  "
"2021-04-26 13:00:00",5699,"'2021-04-26 13:00:00',937,1.457,43.32,33.08,0.919,149.7,1160,731.2,-181.7,-50.8,10.56,'!S'  "
"2021-04-26 14:00:00",5700,"'2021-04-26 14:00:00',936,1.89,43.76,33.9,1.173,152.6,1133,697.8,-175.4,-48.36,9.97,'!S'  "
"2021-04-26 15:00:00",5701,"'2021-04-26 15:00:00',936,2.341,44.02,34.77,1.146,275.8,1042,631.6,-171.8,-47.05,9.72,'!S'  "
"2021-04-26 16:00:00",5702,"'2021-04-26 16:00:00',935,2.406,43.76,34.97,0.9,297.6,896,533.1,-171,-47.99,9.66,'!S'  "
"2021-04-26 17:00:00",5703,"'2021-04-26 17:00:00',935,2.409,43.52,35.58,1.163,241,713.4,414.6,-160.4,-42.26,7.874,'!S'  "
"2021-04-26 18:00:00",5704,"'2021-04-26 18:00:00',934,2.22,42.86,36.76,1.389,259,497.2,281.8,-148.7,-34.62,5.44,'!S',2.796,NAN,0.94,1.917,-0.033,0.298,1.146,4.13,4.404,4.29,2.679,-0.091,-0.142,'GT165757.00','NH6113.01080','EH00700.68885','720.4','0.76',142.6,13.87,-66.19,2.206,37.8,1.477,247.3,'!I'  "
"2021-04-26 19:00:00",5705,"'2021-04-26 19:00:00',934,1.836,42.17,38.03,1.585,274,279.9,148.7,-138.7,-29.88,3.35,'!S'  "
"2021-04-26 20:00:00",5706,"'2021-04-26 20:00:00',934,1.174,41.24,42.19,0.597,273.7,83.2,39.1,-128.7,-29.37,1.424,'!S'  "
"2021-04-26 21:00:00",5707,"'2021-04-26 21:00:00',934,-0.302,39.55,47.05,0.518,12.17,-0.385,7.031,-114.5,-21.57,-1.884,'!S'  "
"2021-04-26 22:00:00",5708,"'2021-04-26 22:00:00',934,-1.144,38.64,51.73,0.529,0.056,-4.725,4.506,-108.7,-20.2,-3.342,'!S'  "
"2021-04-26 23:00:00",5709,"'2021-04-26 23:00:00',934,-1.28,38.34,52.99,0.679,348.2,-3.572,4.726,-108,-21.97,-3.644,'!S'  "
"2021-04-27 00:00:00",5710,"'2021-04-27 00:00:00',934,-1.719,37.94,54.26,0.267,20.49,-3.352,4.067,-102.7,-22.6,-4.303,'!S',2.611,NAN,0.434,-6.923,-1.256,-0.233,-8.68,-5.28,-4.247,-4.111,-6.365,-0.054,-0.166,'GT225757.00','NH6113.00882','EH00700.69076','719.7','0.75',129.1,12.96,-65.97,-2.443,57.02,0.1,92.4,'!I'  "
"2021-04-27 01:00:00",5711,"'2021-04-27 01:00:00',934,-2.62,36.96,58.98,0.209,356.4,-2.748,3.463,-96.7,-21.42,-5.159,'!S'  "
"2021-04-27 02:00:00",5712,"'2021-04-27 02:00:00',934,-2.763,36.92,58.45,0.409,333,-3.738,2.858,-100,-23.96,-4.837,'!S'  "
"2021-04-27 03:00:00",5713,"'2021-04-27 03:00:00',934,-2.945,36.61,58.93,0.104,351.5,-2.144,4.342,-94.1,-22.26,-5.64,'!S'  "
"2021-04-27 04:00:00",5714,"'2021-04-27 04:00:00',934,-3.296,36.35,59.56,0.072,357.1,-2.034,3.463,-89.1,-22.52,-5.889,'!S'  "
"2021-04-27 05:00:00",5715,"'2021-04-27 05:00:00',933,-3.31,36.27,61.08,0.247,70.94,5.387,7.75,-79.79,-23.35,-5.199,'!S'  "
"2021-04-27 06:00:00",5716,"'2021-04-27 06:00:00',933,-3.226,36.5,59.85,0.17,14.83,70.41,49.69,-83.8,-24.26,-4.662,'!S',2.602,NAN,0.434,-4.3,-2.384,-1.251,-5.462,-3.536,-3.237,-3.045,-3.903,-0.037,-0.163,'GT045757.00','NH6113.00975','EH00700.68754','718.9','0.89',127.9,12.78,-66.25,-2.693,56.55,0.314,349.4,'!I'  "
"2021-04-27 07:00:00",5717,"'2021-04-27 07:00:00',933,-2.494,37.59,53.6,0.426,75.01,221.4,148.6,-88,-27.17,-2.086,'!S'  "
"2021-04-27 08:00:00",5718,"'2021-04-27 08:00:00',934,-1.856,38.64,49.45,0.93,99.2,371,246.4,-95.8,-29.18,0.497,'!S'  "
"2021-04-27 09:00:00",5719,"'2021-04-27 09:00:00',934,-1.143,39.63,46.58,1.098,92.3,585.4,388.8,-107.7,-30.11,2.578,'!S'  "
"2021-04-27 10:00:00",5720,"'2021-04-27 10:00:00',934,-0.142,41.02,43.69,1.028,117.8,771.6,508,-126.7,-35.47,5.701,'!S'  "
"2021-04-27 11:00:00",5721,"'2021-04-27 11:00:00',934,0.67,41.97,38.81,1.899,89.2,1033,672.1,-145.3,-32.18,6.179,'!S'  "
"2021-04-27 12:00:00",5722,"'2021-04-27 12:00:00',934,1.201,42.69,35.49,1.594,82,1140,730.8,-162.3,-39.26,7.998,'!S',1.482,NAN,0.92,4.049,0.528,1.959,3.389,5.107,7.537,5.657,11.33,0.007,-0.146,'GT105758.00','NH6113.00922','EH00700.68780','720.1','0.95',150.4,14.52,-66.12,1.332,33.4,1.057,86.5,'!I'  "
"2021-04-27 13:00:00",5723,"'2021-04-27 13:00:00',933,2.192,43.9,32.32,1.227,76.97,1162,735.3,-170.5,-48.29,10.05,'!S'  "
"2021-04-27 14:00:00",5724,"'2021-04-27 14:00:00',933,2.934,44.63,31.01,1.19,90.5,1157,713.5,-170.8,-49.46,10.49,'!S'  "
"2021-04-27 15:00:00",5725,"'2021-04-27 15:00:00',933,3.346,44.92,29.58,0.888,355.3,1055,638,-174.7,-53.29,11.09,'!S'  "
"2021-04-27 16:00:00",5726,"'2021-04-27 16:00:00',933,3.467,44.73,28.81,0.814,355.1,896,531.1,-173.5,-52.83,10.71,'!S'  "
"2021-04-27 17:00:00",5727,"'2021-04-27 17:00:00',932,3.387,44.28,29.32,0.788,15.94,712,413.4,-167,-49.76,9.43,'!S'  "
"2021-04-27 18:00:00",5728,"'2021-04-27 18:00:00',932,2.937,43.65,30.85,0.543,178.4,497.2,279.4,-159.6,-46.56,7.869,'!S',2.738,NAN,0.953,2.286,0.007,0.46,2.041,6.376,7.303,5.929,4.358,-0.068,-0.142,'GT165758.00','NH6113.00978','EH00700.68933','720.0','0.68',140.6,13.87,-67.51,2.767,32.79,0.408,139.9,'!I'  "
"2021-04-27 19:00:00",5729,"'2021-04-27 19:00:00',932,2.255,42.57,34.78,1.057,308,282,148.9,-143.8,-35.95,4.636,'!S'  "
"2021-04-27 20:00:00",5730,"'2021-04-27 20:00:00',932,1.323,41.38,39.16,1.568,322.5,84.8,40.31,-130.8,-28.32,1.798,'!S'  "
"2021-04-27 21:00:00",5731,"'2021-04-27 21:00:00',932,0.264,40.1,43.1,1.12,346.1,-0.055,6.811,-118.4,-21.3,-0.917,'!S'  "
"2021-04-27 22:00:00",5732,"'2021-04-27 22:00:00',931,0.066,39.85,44.12,0.509,2.375,-5.439,3.297,-115.4,-21.08,-1.667,'!S'  "
"2021-04-27 23:00:00",5733,"'2021-04-27 23:00:00',931,-0.487,39.18,47.2,0.339,51.05,-5.55,2.912,-112.8,-21.92,-2.365,'!S'  "
"2021-04-28 00:00:00",5734,"'2021-04-28 00:00:00',931,-1.284,38.41,51.63,0.319,28.44,-4.946,3.407,-109.8,-22.45,-3.161,'!S',2.613,NAN,0.434,-3.87,-0.735,-0.499,-5.095,-3.359,-2.84,-2.84,-3.812,-0.061,-0.169,'GT225757.00','NH6113.00974','EH00700.68890','720.3','0.88',127.9,12.96,-68.47,-1.044,51.86,0.369,345.1,'!I'  "
"2021-04-28 01:00:00",5735,"'2021-04-28 01:00:00',931,-1.597,38.07,53.74,0.297,23.24,-4.397,3.297,-107.6,-22.77,-3.599,'!S'  "
"2021-04-28 02:00:00",5736,"'2021-04-28 02:00:00',930,-1.959,37.67,55.06,0.312,21.02,-4.342,2.858,-102.5,-23.07,-3.879,'!S'  "
"2021-04-28 03:00:00",5737,"'2021-04-28 03:00:00',930,-2.457,37.31,56.8,0.155,59.62,-2.143,3.188,-81.3,-19.75,-4.391,'!S'  "
"2021-04-28 04:00:00",5738,"'2021-04-28 04:00:00',930,-2.39,37.34,55.88,0.138,33.3,-1.484,2.308,-59.93,-15.95,-3.907,'!S'  "
"2021-04-28 05:00:00",5739,"'2021-04-28 05:00:00',930,-2.64,37.16,55.89,0.223,24.82,5.716,8.02,-72.88,-18.21,-3.981,'!S'  "
"2021-04-28 06:00:00",5740,"'2021-04-28 06:00:00',929,-2.47,37.4,53.99,0.218,345.6,85.1,58.03,-80,-20.8,-3.371,'!S',2.845,NAN,0.474,-3.502,-1.531,-1.037,-4.402,-2.37,-2.084,-1.921,-2.657,-0.041,-0.149,'GT045757.00','NH6113.01022','EH00700.68777','718.8','0.72',124.5,12.77,-71.19,-2.003,51.53,0.302,327.3,'!I'  "
"2021-04-28 07:00:00",5741,"'2021-04-28 07:00:00',929,-1.551,38.63,48.97,0.628,73.22,277.9,191.3,-111.1,-28.63,-0.431,'!S'  "
"2021-04-28 08:00:00",5742,"'2021-04-28 08:00:00',929,-0.712,39.86,46.53,0.733,73.61,492.6,338.1,-132.6,-34.44,2.55,'!S'  "
"2021-04-28 09:00:00",5743,"'2021-04-28 09:00:00',929,-0.219,40.7,43.95,0.945,42.17,548.9,362,-108.8,-33.08,4.782,'!S'  "
"2021-04-28 10:00:00",5744,"'2021-04-28 10:00:00',929,0.236,41.43,42.94,0.716,15.78,790.7,529.3,-150.6,-38.85,6.173,'!S'  "
"2021-04-28 11:00:00",5745,"'2021-04-28 11:00:00',929,1.818,43.6,39.33,0.874,111.5,1145,733.1,-167.4,-51.45,10.64,'!S'  "
"2021-04-28 12:00:00",5746,"'2021-04-28 12:00:00',928,2.07,43.74,37.92,0.783,100.8,899,564.9,-121,-51.36,11.01,'!S',2.736,NAN,1.146,3.662,0.293,1.084,3.615,4.662,5.467,4.946,6.846,-0.02,-0.125,'GT105757.00','NH6113.01037','EH00700.68720','717.8','1.25',142.4,14.17,-71.11,2.227,39.49,0.293,203.7,'!I'  "
"2021-04-28 13:00:00",5747,"'2021-04-28 13:00:00',928,1.7,42.48,41.77,1.119,326.7,411.2,262.9,-73.34,-27.27,5.523,'!S'  "
"2021-04-28 14:00:00",5748,"'2021-04-28 14:00:00',928,2.232,43.16,39.14,0.713,83.6,526.3,328.6,-71.71,-32.06,6.786,'!S'  "
"2021-04-28 15:00:00",5749,"'2021-04-28 15:00:00',928,2.561,43.29,38.64,0.681,176.3,446,278.9,-70.93,-32.15,6.684,'!S'  "
"2021-04-28 16:00:00",5750,"'2021-04-28 16:00:00',928,2.52,43.07,39.44,0.908,34.13,344.5,217.5,-80.4,-28.83,5.438,'!S'  "
"2021-04-28 17:00:00",5751,"'2021-04-28 17:00:00',928,2.559,42.93,39.02,0.681,30.1,241.2,154.5,-114,-31.31,4.822,'!S'  "
"2021-04-28 18:00:00",5752,"'2021-04-28 18:00:00',928,2.393,42.63,41.13,0.566,55.88,174.5,112.9,-84.7,-25.43,3.65,'!S',2.6,NAN,0.78,2.019,0.012,0.323,1.915,2.781,3.186,2.706,3.732,-0.03,-0.125,'GT165758.00','NH6113.00968','EH00700.68906','721.8','0.85',143.9,13.83,-72.15,2.292,43.03,0.825,96.4,'!I'  "
"2021-04-28 19:00:00",5753,"'2021-04-28 19:00:00',928,2.236,42.49,43.57,0.593,52.51,195,112.7,-67.09,-22,3.657,'!S'  "
"2021-04-28 20:00:00",5754,"'2021-04-28 20:00:00',928,1.358,41.42,48.15,0.638,83.1,57.67,37.73,-93.2,-20.15,1.41,'!S'  "
"2021-04-28 21:00:00",5755,"'2021-04-28 21:00:00',928,0.351,40.25,52.47,0.766,43.81,2.582,6.866,-95.5,-17.29,-0.476,'!S'  "
"2021-04-28 22:00:00",5756,"'2021-04-28 22:00:00',928,-0.226,39.59,53.75,0.344,22.97,-4.01,3.022,-94.6,-16.52,-1.765,'!S'  "
"2021-04-28 23:00:00",5757,"'2021-04-28 23:00:00',928,-0.372,39.35,52.9,0.544,55.09,-4.78,3.132,-105.2,-18.52,-1.906,'!S'  "
"2021-04-29 00:00:00",5758,"'2021-04-29 00:00:00',929,-0.706,39.16,52.19,1.08,42.11,-6.044,2.363,-109.4,-20.72,-1.794,'!S',2.615,NAN,0.514,-2.394,-0.455,-0.986,-2.988,-2.031,-2.05,-1.631,-2.394,-0.02,-0.125,'GT225758.00','NH6113.00884','EH00700.69031','720.2','0.97',130.4,13.01,-70.78,-0.709,52,1.234,94.3,'!I'  "
"2021-04-29 01:00:00",5759,"'2021-04-29 01:00:00',929,-1.2,38.72,53.79,1.196,58.83,-6.429,1.923,-109.4,-20.83,-2.095,'!S'  "
"2021-04-29 02:00:00",5760,"'2021-04-29 02:00:00',929,-1.815,37.94,56.07,0.686,22.47,-5.44,2.583,-105.3,-20.8,-3.213,'!S'  "
"2021-04-29 03:00:00",5761,"'2021-04-29 03:00:00',929,-2.174,37.58,57.34,0.465,28.23,-3.957,3.132,-102,-21.26,-3.956,'!S'  "
"2021-04-29 04:00:00",5762,"'2021-04-29 04:00:00',929,-2.585,37.12,59.83,0.423,13.24,-4.177,3.188,-100.8,-22.74,-4.415,'!S'  "
"2021-04-29 05:00:00",5763,"'2021-04-29 05:00:00',929,-2.582,37.12,60.04,0.467,47.68,6.43,10.72,-102,-22.67,-4.304,'!S'  "
"2021-04-29 06:00:00",5764,"'2021-04-29 06:00:00',929,-2.303,37.49,58.23,0.472,28.2,97.4,65.95,-107.6,-25.6,-3.225,'!S',0,NAN,0.474,-0.174,-1.454,-1.882,-0.657,-0.071,-0.137,0.147,-1.549,-0.054,-0.146,'GT045757.00','NH6113.00993','EH00700.68657','719.9','0.71',128.9,12.8,-70.98,-1.857,55.39,0.574,341.5,'!I'  "
"2021-04-29 07:00:00",5765,"'2021-04-29 07:00:00',929,-1.377,38.89,52.9,0.864,56.77,301.7,211.5,-124.5,-30.75,0.217,'!S'  "
"2021-04-29 08:00:00",5766,"'2021-04-29 08:00:00',929,-0.57,39.99,49.9,1.443,89.3,519.5,354.7,-133.5,-30.82,2.273,'!S'  "
